,Date,Open,High,Low,Close,Volume
4008,20230707 05:18:00 Asia/Calcutta,4446.5,4446.5,4446.0,4446.25,116
4009,20230707 05:19:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,41
4010,20230707 05:20:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,76
4011,20230707 05:21:00 Asia/Calcutta,4446.0,4446.0,4446.0,4446.0,34
4012,20230707 05:22:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.0,97
4013,20230707 05:23:00 Asia/Calcutta,4446.0,4446.0,4445.75,4445.75,138
4014,20230707 05:24:00 Asia/Calcutta,4445.75,4445.75,4445.25,4445.5,176
4015,20230707 05:25:00 Asia/Calcutta,4445.75,4446.25,4445.75,4446.0,99
4016,20230707 05:26:00 Asia/Calcutta,4446.0,4446.0,4445.0,4445.25,130
4017,20230707 05:27:00 Asia/Calcutta,4445.25,4445.5,4445.25,4445.25,119
4018,20230707 05:28:00 Asia/Calcutta,4445.25,4445.25,4444.75,4445.25,76
4019,20230707 05:29:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.25,126
4020,20230707 05:30:00 Asia/Calcutta,4445.25,4445.25,4443.75,4444.0,568
4021,20230707 05:31:00 Asia/Calcutta,4443.75,4444.0,4443.25,4444.0,284
4022,20230707 05:32:00 Asia/Calcutta,4444.0,4444.25,4443.25,4443.25,234
4023,20230707 05:33:00 Asia/Calcutta,4443.25,4443.5,4443.0,4443.25,195
4024,20230707 05:34:00 Asia/Calcutta,4443.25,4443.75,4443.0,4443.25,279
4025,20230707 05:35:00 Asia/Calcutta,4443.0,4443.5,4443.0,4443.25,305
4026,20230707 05:36:00 Asia/Calcutta,4443.5,4444.0,4443.5,4443.75,136
4027,20230707 05:37:00 Asia/Calcutta,4444.0,4444.0,4443.5,4443.5,70
4028,20230707 05:38:00 Asia/Calcutta,4443.75,4444.25,4443.5,4443.5,255
4029,20230707 05:39:00 Asia/Calcutta,4443.75,4443.75,4443.5,4443.75,68
4030,20230707 05:40:00 Asia/Calcutta,4443.75,4443.75,4442.0,4442.25,587
4031,20230707 05:41:00 Asia/Calcutta,4442.25,4442.75,4442.25,4442.75,131
4032,20230707 05:42:00 Asia/Calcutta,4442.75,4442.75,4442.0,4442.0,179
4033,20230707 05:43:00 Asia/Calcutta,4442.25,4442.25,4441.75,4442.25,200
4034,20230707 05:44:00 Asia/Calcutta,4442.25,4442.5,4442.0,4442.5,169
4035,20230707 05:45:00 Asia/Calcutta,4442.5,4442.75,4442.0,4442.25,235
4036,20230707 05:46:00 Asia/Calcutta,4442.25,4442.75,4442.25,4442.75,185
4037,20230707 05:47:00 Asia/Calcutta,4442.5,4443.0,4442.5,4443.0,123
4038,20230707 05:48:00 Asia/Calcutta,4443.0,4443.25,4443.0,4443.25,94
4039,20230707 05:49:00 Asia/Calcutta,4443.25,4443.25,4443.0,4443.0,98
4040,20230707 05:50:00 Asia/Calcutta,4443.0,4443.25,4442.75,4443.0,53
4041,20230707 05:51:00 Asia/Calcutta,4443.0,4443.25,4442.75,4442.75,55
4042,20230707 05:52:00 Asia/Calcutta,4442.75,4443.0,4442.75,4442.75,58
4043,20230707 05:53:00 Asia/Calcutta,4443.0,4443.25,4443.0,4443.25,88
4044,20230707 05:54:00 Asia/Calcutta,4443.25,4443.5,4443.0,4443.5,98
4045,20230707 05:55:00 Asia/Calcutta,4443.5,4444.0,4443.5,4443.75,143
4046,20230707 05:56:00 Asia/Calcutta,4443.75,4444.0,4443.75,4444.0,171
4047,20230707 05:57:00 Asia/Calcutta,4444.0,4444.75,4444.0,4444.5,235
4048,20230707 05:58:00 Asia/Calcutta,4444.5,4445.25,4444.5,4444.75,142
4049,20230707 05:59:00 Asia/Calcutta,4444.75,4445.0,4444.75,4445.0,65
4050,20230707 06:00:00 Asia/Calcutta,4445.0,4446.0,4445.0,4445.75,256
4051,20230707 06:01:00 Asia/Calcutta,4446.0,4446.25,4445.75,4446.0,184
4052,20230707 06:02:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.5,131
4053,20230707 06:03:00 Asia/Calcutta,4445.5,4446.0,4445.25,4445.75,172
4054,20230707 06:04:00 Asia/Calcutta,4446.0,4446.5,4445.75,4445.75,128
4055,20230707 06:05:00 Asia/Calcutta,4445.75,4446.0,4445.5,4445.75,85
4056,20230707 06:06:00 Asia/Calcutta,4445.75,4446.25,4445.5,4446.0,141
4057,20230707 06:07:00 Asia/Calcutta,4446.25,4446.75,4446.25,4446.5,213
4058,20230707 06:08:00 Asia/Calcutta,4446.5,4446.5,4446.25,4446.5,137
4059,20230707 06:09:00 Asia/Calcutta,4446.5,4446.5,4446.25,4446.25,65
4060,20230707 06:10:00 Asia/Calcutta,4446.25,4446.25,4446.0,4446.0,151
4061,20230707 06:11:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,67
4062,20230707 06:12:00 Asia/Calcutta,4446.25,4446.5,4445.75,4445.75,328
4063,20230707 06:13:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,102
4064,20230707 06:14:00 Asia/Calcutta,4446.25,4446.5,4445.5,4445.75,111
4065,20230707 06:15:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.5,81
4066,20230707 06:16:00 Asia/Calcutta,4445.5,4446.0,4445.5,4445.75,97
4067,20230707 06:17:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.5,51
4068,20230707 06:18:00 Asia/Calcutta,4445.75,4446.0,4445.75,4445.75,82
4069,20230707 06:19:00 Asia/Calcutta,4445.75,4446.25,4445.75,4445.75,53
4070,20230707 06:20:00 Asia/Calcutta,4445.75,4446.0,4445.5,4445.5,46
4071,20230707 06:21:00 Asia/Calcutta,4445.75,4446.0,4445.5,4446.0,64
4072,20230707 06:22:00 Asia/Calcutta,4445.75,4446.5,4445.75,4446.25,100
4073,20230707 06:23:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.5,91
4074,20230707 06:24:00 Asia/Calcutta,4446.5,4446.5,4446.0,4446.25,60
4075,20230707 06:25:00 Asia/Calcutta,4446.5,4446.75,4446.5,4446.5,55
4076,20230707 06:26:00 Asia/Calcutta,4446.5,4446.5,4446.0,4446.25,79
4077,20230707 06:27:00 Asia/Calcutta,4446.25,4446.25,4446.0,4446.0,50
4078,20230707 06:28:00 Asia/Calcutta,4446.0,4447.0,4446.0,4447.0,179
4079,20230707 06:29:00 Asia/Calcutta,4447.0,4447.0,4446.75,4446.75,140
4080,20230707 06:30:00 Asia/Calcutta,4446.75,4447.0,4446.5,4446.5,85
4081,20230707 06:31:00 Asia/Calcutta,4446.25,4446.75,4446.0,4446.75,245
4082,20230707 06:32:00 Asia/Calcutta,4446.5,4446.75,4446.0,4446.5,495
4083,20230707 06:33:00 Asia/Calcutta,4446.75,4446.75,4446.25,4446.25,131
4084,20230707 06:34:00 Asia/Calcutta,4446.25,4446.25,4445.75,4445.75,54
4085,20230707 06:35:00 Asia/Calcutta,4445.75,4446.0,4445.25,4446.0,173
4086,20230707 06:36:00 Asia/Calcutta,4446.0,4446.5,4446.0,4446.5,24
4087,20230707 06:37:00 Asia/Calcutta,4446.5,4447.75,4446.25,4447.25,324
4088,20230707 06:38:00 Asia/Calcutta,4447.5,4447.5,4447.25,4447.25,93
4089,20230707 06:39:00 Asia/Calcutta,4447.25,4447.25,4447.0,4447.25,75
4090,20230707 06:40:00 Asia/Calcutta,4447.0,4447.5,4447.0,4447.25,98
4091,20230707 06:41:00 Asia/Calcutta,4447.25,4447.25,4447.0,4447.25,50
4092,20230707 06:42:00 Asia/Calcutta,4447.25,4447.25,4447.0,4447.25,5
4093,20230707 06:43:00 Asia/Calcutta,4447.0,4447.5,4447.0,4447.5,164
4094,20230707 06:44:00 Asia/Calcutta,4447.5,4448.0,4447.5,4447.5,149
4095,20230707 06:45:00 Asia/Calcutta,4447.5,4448.0,4447.25,4448.0,142
4096,20230707 06:46:00 Asia/Calcutta,4448.0,4448.0,4447.0,4447.0,153
4097,20230707 06:47:00 Asia/Calcutta,4447.0,4447.25,4447.0,4447.0,90
4098,20230707 06:48:00 Asia/Calcutta,4447.25,4447.25,4447.0,4447.25,51
4099,20230707 06:49:00 Asia/Calcutta,4447.25,4447.5,4446.5,4446.75,223
4100,20230707 06:50:00 Asia/Calcutta,4446.75,4447.0,4446.25,4446.25,112
4101,20230707 06:51:00 Asia/Calcutta,4446.5,4446.5,4446.0,4446.0,76
4102,20230707 06:52:00 Asia/Calcutta,4446.0,4447.0,4446.0,4446.75,202
4103,20230707 06:53:00 Asia/Calcutta,4446.5,4446.5,4446.25,4446.5,49
4104,20230707 06:54:00 Asia/Calcutta,4446.5,4446.5,4446.0,4446.0,99
4105,20230707 06:55:00 Asia/Calcutta,4446.0,4446.25,4445.75,4445.75,129
4106,20230707 06:56:00 Asia/Calcutta,4446.0,4446.0,4445.5,4445.5,116
4107,20230707 06:57:00 Asia/Calcutta,4445.75,4446.0,4445.5,4445.5,67
4108,20230707 06:58:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.5,158
4109,20230707 06:59:00 Asia/Calcutta,4445.75,4446.0,4445.75,4445.75,92
4110,20230707 07:00:00 Asia/Calcutta,4446.0,4446.25,4445.25,4445.5,178
4111,20230707 07:01:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,97
4112,20230707 07:02:00 Asia/Calcutta,4445.75,4446.25,4445.25,4445.75,274
4113,20230707 07:03:00 Asia/Calcutta,4445.5,4445.5,4445.0,4445.25,120
4114,20230707 07:04:00 Asia/Calcutta,4445.25,4445.75,4445.0,4445.25,149
4115,20230707 07:05:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.0,149
4116,20230707 07:06:00 Asia/Calcutta,4445.0,4445.25,4444.75,4444.75,140
4117,20230707 07:07:00 Asia/Calcutta,4444.75,4445.0,4444.5,4444.75,217
4118,20230707 07:08:00 Asia/Calcutta,4444.75,4445.0,4444.75,4444.75,115
4119,20230707 07:09:00 Asia/Calcutta,4445.0,4445.25,4444.75,4445.0,209
4120,20230707 07:10:00 Asia/Calcutta,4445.0,4445.25,4445.0,4445.25,83
4121,20230707 07:11:00 Asia/Calcutta,4445.25,4445.25,4444.75,4444.75,143
4122,20230707 07:12:00 Asia/Calcutta,4445.0,4445.0,4444.0,4444.25,347
4123,20230707 07:13:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.0,116
4124,20230707 07:14:00 Asia/Calcutta,4443.75,4443.75,4442.75,4443.0,395
4125,20230707 07:15:00 Asia/Calcutta,4443.25,4443.75,4443.25,4443.75,245
4126,20230707 07:16:00 Asia/Calcutta,4443.5,4443.5,4443.25,4443.5,83
4127,20230707 07:17:00 Asia/Calcutta,4443.75,4444.0,4443.5,4443.5,167
4128,20230707 07:18:00 Asia/Calcutta,4443.5,4444.0,4443.5,4443.75,117
4129,20230707 07:19:00 Asia/Calcutta,4443.75,4443.75,4443.5,4443.75,156
4130,20230707 07:20:00 Asia/Calcutta,4443.75,4444.0,4443.5,4443.75,93
4131,20230707 07:21:00 Asia/Calcutta,4444.0,4444.0,4443.5,4444.0,112
4132,20230707 07:22:00 Asia/Calcutta,4444.0,4444.25,4443.75,4444.25,47
4133,20230707 07:23:00 Asia/Calcutta,4444.25,4444.75,4444.25,4444.5,349
4134,20230707 07:24:00 Asia/Calcutta,4444.5,4444.75,4444.5,4444.5,98
4135,20230707 07:25:00 Asia/Calcutta,4444.5,4444.5,4444.25,4444.5,100
4136,20230707 07:26:00 Asia/Calcutta,4444.5,4444.75,4444.25,4444.5,70
4137,20230707 07:27:00 Asia/Calcutta,4444.5,4444.5,4444.25,4444.25,18
4138,20230707 07:28:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.0,87
4139,20230707 07:29:00 Asia/Calcutta,4443.75,4444.0,4443.75,4444.0,110
4140,20230707 07:30:00 Asia/Calcutta,4443.75,4444.5,4443.75,4444.0,300
4141,20230707 07:31:00 Asia/Calcutta,4444.0,4444.0,4443.75,4444.0,80
4142,20230707 07:32:00 Asia/Calcutta,4444.25,4444.5,4444.25,4444.5,160
4143,20230707 07:33:00 Asia/Calcutta,4444.5,4444.5,4444.0,4444.0,61
4144,20230707 07:34:00 Asia/Calcutta,4444.0,4444.0,4443.25,4443.75,107
4145,20230707 07:35:00 Asia/Calcutta,4443.5,4444.0,4443.5,4443.75,51
4146,20230707 07:36:00 Asia/Calcutta,4443.75,4443.75,4443.0,4443.0,161
4147,20230707 07:37:00 Asia/Calcutta,4442.75,4443.0,4442.75,4442.75,205
4148,20230707 07:38:00 Asia/Calcutta,4442.75,4443.25,4442.75,4443.0,108
4149,20230707 07:39:00 Asia/Calcutta,4443.25,4443.5,4443.25,4443.25,43
4150,20230707 07:40:00 Asia/Calcutta,4443.5,4443.75,4443.5,4443.75,63
4151,20230707 07:41:00 Asia/Calcutta,4443.75,4444.0,4443.75,4444.0,60
4152,20230707 07:42:00 Asia/Calcutta,4444.0,4444.25,4444.0,4444.25,65
4153,20230707 07:43:00 Asia/Calcutta,4444.0,4444.0,4443.75,4443.75,17
4154,20230707 07:44:00 Asia/Calcutta,4444.0,4444.25,4443.75,4443.75,66
4155,20230707 07:45:00 Asia/Calcutta,4444.0,4444.5,4443.75,4444.25,216
4156,20230707 07:46:00 Asia/Calcutta,4444.25,4444.75,4444.25,4444.75,55
4157,20230707 07:47:00 Asia/Calcutta,4444.75,4444.75,4444.5,4444.75,91
4158,20230707 07:48:00 Asia/Calcutta,4444.75,4445.5,4444.75,4445.5,172
4159,20230707 07:49:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.0,88
4160,20230707 07:50:00 Asia/Calcutta,4445.0,4445.0,4445.0,4445.0,62
4161,20230707 07:51:00 Asia/Calcutta,4444.75,4445.0,4444.75,4445.0,20
4162,20230707 07:52:00 Asia/Calcutta,4445.0,4445.0,4445.0,4445.0,4
4163,20230707 07:53:00 Asia/Calcutta,4445.0,4445.25,4445.0,4445.0,140
4164,20230707 07:54:00 Asia/Calcutta,4445.25,4445.75,4445.25,4445.5,87
4165,20230707 07:55:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,3
4166,20230707 07:56:00 Asia/Calcutta,4445.5,4445.5,4445.0,4445.25,51
4167,20230707 07:57:00 Asia/Calcutta,4445.25,4445.25,4445.25,4445.25,34
4168,20230707 07:58:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.25,46
4169,20230707 07:59:00 Asia/Calcutta,4445.25,4445.25,4445.25,4445.25,17
4170,20230707 08:00:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.25,68
4171,20230707 08:01:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.25,33
4172,20230707 08:02:00 Asia/Calcutta,4445.25,4445.75,4445.25,4445.75,335
4173,20230707 08:03:00 Asia/Calcutta,4445.75,4446.0,4445.75,4445.75,55
4174,20230707 08:04:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.5,28
4175,20230707 08:05:00 Asia/Calcutta,4445.75,4445.75,4445.25,4445.5,69
4176,20230707 08:06:00 Asia/Calcutta,4445.5,4445.75,4445.5,4445.5,43
4177,20230707 08:07:00 Asia/Calcutta,4445.5,4445.5,4445.5,4445.5,19
4178,20230707 08:08:00 Asia/Calcutta,4445.5,4445.75,4445.5,4445.75,59
4179,20230707 08:09:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,49
4180,20230707 08:10:00 Asia/Calcutta,4446.0,4446.0,4445.5,4445.5,41
4181,20230707 08:11:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.0,49
4182,20230707 08:12:00 Asia/Calcutta,4445.25,4445.5,4445.25,4445.5,53
4183,20230707 08:13:00 Asia/Calcutta,4445.5,4445.75,4444.75,4445.5,338
4184,20230707 08:14:00 Asia/Calcutta,4445.75,4446.0,4445.75,4445.75,189
4185,20230707 08:15:00 Asia/Calcutta,4445.75,4445.75,4445.25,4445.25,84
4186,20230707 08:16:00 Asia/Calcutta,4445.25,4445.25,4444.75,4444.75,91
4187,20230707 08:17:00 Asia/Calcutta,4444.5,4444.5,4444.5,4444.5,83
4188,20230707 08:18:00 Asia/Calcutta,4444.5,4444.75,4444.25,4444.5,108
4189,20230707 08:19:00 Asia/Calcutta,4444.5,4444.5,4444.25,4444.25,14
4190,20230707 08:20:00 Asia/Calcutta,4444.5,4444.5,4444.5,4444.5,47
4191,20230707 08:21:00 Asia/Calcutta,4444.5,4444.75,4444.5,4444.75,50
4192,20230707 08:22:00 Asia/Calcutta,4444.5,4444.75,4444.5,4444.75,20
4193,20230707 08:23:00 Asia/Calcutta,4444.5,4444.75,4444.5,4444.75,23
4194,20230707 08:24:00 Asia/Calcutta,4444.75,4445.0,4444.75,4444.75,61
4195,20230707 08:25:00 Asia/Calcutta,4444.75,4444.75,4444.75,4444.75,18
4196,20230707 08:26:00 Asia/Calcutta,4444.75,4445.0,4444.75,4444.75,105
4197,20230707 08:27:00 Asia/Calcutta,4445.0,4445.0,4445.0,4445.0,19
4198,20230707 08:28:00 Asia/Calcutta,4445.25,4445.25,4445.25,4445.25,70
4199,20230707 08:29:00 Asia/Calcutta,4445.25,4445.5,4445.25,4445.25,22
4200,20230707 08:30:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.5,52
4201,20230707 08:31:00 Asia/Calcutta,4445.5,4446.0,4445.5,4446.0,92
4202,20230707 08:32:00 Asia/Calcutta,4445.75,4446.25,4445.75,4446.25,256
4203,20230707 08:33:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.25,127
4204,20230707 08:34:00 Asia/Calcutta,4446.5,4446.75,4446.25,4446.75,91
4205,20230707 08:35:00 Asia/Calcutta,4446.75,4446.75,4446.5,4446.5,52
4206,20230707 08:36:00 Asia/Calcutta,4446.5,4446.5,4446.25,4446.5,48
4207,20230707 08:37:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.25,49
4208,20230707 08:38:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.5,51
4209,20230707 08:39:00 Asia/Calcutta,4446.5,4446.5,4446.25,4446.25,72
4210,20230707 08:40:00 Asia/Calcutta,4446.5,4446.5,4446.0,4446.0,75
4211,20230707 08:41:00 Asia/Calcutta,4446.0,4446.0,4446.0,4446.0,1
4212,20230707 08:42:00 Asia/Calcutta,4446.25,4446.25,4446.0,4446.0,49
4213,20230707 08:43:00 Asia/Calcutta,4446.0,4446.0,4446.0,4446.0,57
4214,20230707 08:44:00 Asia/Calcutta,4446.0,4446.25,4445.75,4446.25,31
4215,20230707 08:45:00 Asia/Calcutta,4446.25,4446.25,4446.25,4446.25,26
4216,20230707 08:46:00 Asia/Calcutta,4446.25,4446.5,4446.25,4446.5,93
4217,20230707 08:47:00 Asia/Calcutta,4446.75,4447.0,4446.75,4447.0,118
4218,20230707 08:48:00 Asia/Calcutta,4447.0,4447.0,4446.75,4447.0,99
4219,20230707 08:49:00 Asia/Calcutta,4447.0,4447.0,4446.75,4447.0,68
4220,20230707 08:50:00 Asia/Calcutta,4446.75,4446.75,4446.5,4446.5,70
4221,20230707 08:51:00 Asia/Calcutta,4446.5,4446.5,4446.25,4446.25,57
4222,20230707 08:52:00 Asia/Calcutta,4446.25,4446.25,4446.25,4446.25,6
4223,20230707 08:53:00 Asia/Calcutta,4446.0,4446.0,4446.0,4446.0,60
4224,20230707 08:54:00 Asia/Calcutta,4446.0,4446.0,4445.75,4446.0,74
4225,20230707 08:55:00 Asia/Calcutta,4446.0,4446.0,4445.75,4445.75,53
4226,20230707 08:56:00 Asia/Calcutta,4445.75,4446.0,4445.75,4446.0,50
4227,20230707 08:57:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,32
4228,20230707 08:58:00 Asia/Calcutta,4446.0,4446.0,4445.75,4446.0,12
4229,20230707 08:59:00 Asia/Calcutta,4446.0,4446.0,4445.75,4446.0,35
4230,20230707 09:00:00 Asia/Calcutta,4446.25,4446.5,4446.0,4446.0,104
4231,20230707 09:01:00 Asia/Calcutta,4446.0,4446.25,4445.75,4445.75,107
4232,20230707 09:02:00 Asia/Calcutta,4446.0,4446.0,4445.75,4446.0,70
4233,20230707 09:03:00 Asia/Calcutta,4446.0,4446.0,4445.75,4446.0,33
4234,20230707 09:04:00 Asia/Calcutta,4446.0,4446.25,4446.0,4446.25,75
4235,20230707 09:05:00 Asia/Calcutta,4446.0,4446.0,4445.75,4445.75,42
4236,20230707 09:06:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,68
4237,20230707 09:07:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.25,219
4238,20230707 09:08:00 Asia/Calcutta,4445.5,4445.75,4445.25,4445.5,71
4239,20230707 09:09:00 Asia/Calcutta,4445.5,4445.5,4445.25,4445.5,27
4240,20230707 09:10:00 Asia/Calcutta,4445.5,4445.5,4445.5,4445.5,30
4241,20230707 09:11:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.25,101
4242,20230707 09:12:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.0,11
4243,20230707 09:13:00 Asia/Calcutta,4445.25,4445.25,4444.75,4445.0,57
4244,20230707 09:14:00 Asia/Calcutta,4445.0,4445.0,4445.0,4445.0,59
4245,20230707 09:15:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.0,125
4246,20230707 09:16:00 Asia/Calcutta,4445.0,4445.5,4445.0,4445.5,29
4247,20230707 09:17:00 Asia/Calcutta,4445.5,4445.5,4445.5,4445.5,10
4248,20230707 09:18:00 Asia/Calcutta,4445.25,4445.25,4445.25,4445.25,106
4249,20230707 09:19:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.25,5
4250,20230707 09:20:00 Asia/Calcutta,4445.0,4445.25,4445.0,4445.25,34
4251,20230707 09:21:00 Asia/Calcutta,4445.25,4445.25,4445.25,4445.25,22
4252,20230707 09:22:00 Asia/Calcutta,4445.25,4445.25,4445.0,4445.0,22
4253,20230707 09:23:00 Asia/Calcutta,4445.25,4445.5,4445.25,4445.5,20
4254,20230707 09:24:00 Asia/Calcutta,4445.5,4445.75,4445.25,4445.5,56
4255,20230707 09:25:00 Asia/Calcutta,4445.25,4445.75,4445.25,4445.75,100
4256,20230707 09:26:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,50
4257,20230707 09:27:00 Asia/Calcutta,4445.75,4446.0,4445.75,4445.75,33
4258,20230707 09:28:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,18
4259,20230707 09:29:00 Asia/Calcutta,4445.75,4445.75,4445.5,4445.75,173
4260,20230707 09:30:00 Asia/Calcutta,4445.5,4445.75,4445.5,4445.5,23
4261,20230707 09:31:00 Asia/Calcutta,4445.25,4445.25,4444.25,4444.25,166
4262,20230707 09:32:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.0,110
4263,20230707 09:33:00 Asia/Calcutta,4444.0,4444.25,4444.0,4444.25,77
4264,20230707 09:34:00 Asia/Calcutta,4444.0,4444.0,4443.5,4444.0,116
4265,20230707 09:35:00 Asia/Calcutta,4443.75,4444.0,4443.75,4444.0,110
4266,20230707 09:36:00 Asia/Calcutta,4444.0,4444.25,4443.75,4443.75,98
4267,20230707 09:37:00 Asia/Calcutta,4443.75,4444.25,4443.75,4444.0,84
4268,20230707 09:38:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.0,56
4269,20230707 09:39:00 Asia/Calcutta,4444.0,4444.5,4444.0,4444.25,61
4270,20230707 09:40:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.25,59
4271,20230707 09:41:00 Asia/Calcutta,4444.25,4444.25,4443.75,4443.75,57
4272,20230707 09:42:00 Asia/Calcutta,4443.75,4444.5,4443.75,4444.0,216
4273,20230707 09:43:00 Asia/Calcutta,4444.0,4444.25,4443.75,4443.75,43
4274,20230707 09:44:00 Asia/Calcutta,4443.75,4444.0,4443.75,4443.75,68
4275,20230707 09:45:00 Asia/Calcutta,4443.75,4444.0,4443.75,4443.75,72
4276,20230707 09:46:00 Asia/Calcutta,4443.75,4444.25,4443.75,4444.0,41
4277,20230707 09:47:00 Asia/Calcutta,4444.0,4444.25,4444.0,4444.0,10
4278,20230707 09:48:00 Asia/Calcutta,4444.0,4444.25,4444.0,4444.25,29
4279,20230707 09:49:00 Asia/Calcutta,4444.25,4444.25,4443.5,4443.5,79
4280,20230707 09:50:00 Asia/Calcutta,4443.5,4443.75,4443.5,4443.5,18
4281,20230707 09:51:00 Asia/Calcutta,4443.5,4443.5,4443.25,4443.25,139
4282,20230707 09:52:00 Asia/Calcutta,4443.25,4443.25,4443.0,4443.0,80
4283,20230707 09:53:00 Asia/Calcutta,4443.0,4443.25,4443.0,4443.25,88
4284,20230707 09:54:00 Asia/Calcutta,4443.0,4443.0,4442.75,4443.0,48
4285,20230707 09:55:00 Asia/Calcutta,4443.0,4443.25,4443.0,4443.0,112
4286,20230707 09:56:00 Asia/Calcutta,4443.0,4443.0,4442.75,4442.75,103
4287,20230707 09:57:00 Asia/Calcutta,4442.75,4443.0,4442.75,4442.75,29
4288,20230707 09:58:00 Asia/Calcutta,4442.75,4443.5,4442.75,4443.25,179
4289,20230707 09:59:00 Asia/Calcutta,4443.5,4443.75,4443.5,4443.75,76
4290,20230707 10:00:00 Asia/Calcutta,4443.75,4444.0,4443.75,4444.0,99
4291,20230707 10:01:00 Asia/Calcutta,4444.0,4444.0,4443.75,4443.75,69
4292,20230707 10:02:00 Asia/Calcutta,4443.75,4444.0,4443.75,4443.75,15
4293,20230707 10:03:00 Asia/Calcutta,4443.75,4443.75,4443.5,4443.5,119
4294,20230707 10:04:00 Asia/Calcutta,4443.5,4443.75,4443.5,4443.5,55
4295,20230707 10:05:00 Asia/Calcutta,4443.75,4443.75,4443.25,4443.25,53
4296,20230707 10:06:00 Asia/Calcutta,4443.5,4443.5,4443.25,4443.25,16
4297,20230707 10:07:00 Asia/Calcutta,4443.5,4443.75,4443.5,4443.5,120
4298,20230707 10:08:00 Asia/Calcutta,4443.5,4443.75,4443.5,4443.75,67
4299,20230707 10:09:00 Asia/Calcutta,4443.75,4444.0,4443.75,4443.75,125
4300,20230707 10:10:00 Asia/Calcutta,4444.0,4444.25,4444.0,4444.25,29
4301,20230707 10:11:00 Asia/Calcutta,4444.25,4444.25,4443.75,4443.75,28
4302,20230707 10:12:00 Asia/Calcutta,4443.75,4443.75,4443.75,4443.75,1
4303,20230707 10:13:00 Asia/Calcutta,4444.0,4444.0,4443.75,4443.75,186
4304,20230707 10:14:00 Asia/Calcutta,4444.0,4444.25,4444.0,4444.25,43
4305,20230707 10:15:00 Asia/Calcutta,4444.25,4444.5,4444.0,4444.25,134
4306,20230707 10:16:00 Asia/Calcutta,4444.25,4444.25,4444.0,4444.0,43
4307,20230707 10:17:00 Asia/Calcutta,4444.0,4444.0,4443.75,4443.75,35
4308,20230707 10:18:00 Asia/Calcutta,4443.75,4443.75,4443.75,4443.75,46
4309,20230707 10:19:00 Asia/Calcutta,4443.75,4443.75,4443.75,4443.75,37
4310,20230707 10:20:00 Asia/Calcutta,4443.75,4443.75,4443.75,4443.75,11
4311,20230707 10:21:00 Asia/Calcutta,4443.75,4443.75,4443.5,4443.5,16
4312,20230707 10:22:00 Asia/Calcutta,4443.5,4443.75,4443.5,4443.75,53
4313,20230707 10:23:00 Asia/Calcutta,4444.0,4444.25,4444.0,4444.25,94
4314,20230707 10:24:00 Asia/Calcutta,4444.0,4444.0,4443.5,4443.5,41
4315,20230707 10:25:00 Asia/Calcutta,4443.5,4443.75,4443.5,4443.75,44
4316,20230707 10:26:00 Asia/Calcutta,4443.75,4444.0,4443.75,4444.0,22
4317,20230707 10:27:00 Asia/Calcutta,4444.0,4444.0,4443.5,4443.75,33
